time,index_value,is_event,event_id,duration,magnitude_cumulative,magnitude_instantaneous,intensity,peak_so_far,deviation
2014-10-01,-1.8535161,True,544,5,2.5727226734161377,0.6535160541534424,0.5145445466041565,-1.9056628942489624,0.6535160541534424
2014-11-01,-1.634172,True,544,6,3.006894588470459,0.4341719150543213,0.5011491179466248,-1.9056628942489624,0.4341719150543213
2014-12-01,-1.5068411,True,544,7,3.3137354850769043,0.30684101581573486,0.4733907878398895,-1.9056628942489624,0.30684101581573486
2015-01-01,-0.96979415,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-02-01,-1.107455,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-03-01,-0.51774395,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-04-01,-0.5484027,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-05-01,-0.27689207,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-06-01,-0.34501806,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-07-01,-0.6966577,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-08-01,-0.7269619,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-09-01,-0.7582805,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-10-01,-0.68608063,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-11-01,-0.902557,False,0,0,0.0,0.0,0.0,0.0,0.0
2015-12-01,-1.2519011,True,555,1,0.05190110206604004,0.05190110206604004,0.05190110206604004,-1.2519011497497559,0.05190110206604004
2016-01-01,-1.4611537,True,555,2,0.31305480003356934,0.2611536979675293,0.15652740001678467,-1.4611537456512451,0.2611536979675293
2016-02-01,-0.85419095,False,0,0,0.0,0.0,0.0,0.0,0.0
2016-03-01,-1.1282917,False,0,0,0.0,0.0,0.0,0.0,0.0
2016-04-01,-1.1911572,False,0,0,0.0,0.0,0.0,0.0,0.0
2016-05-01,-1.2531296,True,558,1,0.05312955379486084,0.05312955379486084,0.05312955379486084,-1.2531296014785767,0.05312955379486084
2016-06-01,-0.55562407,False,0,0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.02479124,False,0,0,0.0,0.0,0.0,0.0,0.0
2016-08-01,0.21713422,False,0,0,0.0,0.0,0.0,0.0,0.0
2016-09-01,0.91711205,False,0,0,0.0,0.0,0.0,0.0,0.0
2016-10-01,1.538969,False,0,0,0.0,0.0,0.0,0.0,0.0
2016-11-01,1.8366698,False,0,0,0.0,0.0,0.0,0.0,0.0
2016-12-01,1.9014895,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-01-01,2.098716,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-02-01,2.0704699,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-03-01,2.1128757,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-01,2.2916713,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-01,2.2315905,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-01,2.208499,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-01,2.0799592,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-01,2.008142,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-09-01,1.5316436,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-01,1.0667634,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-01,1.2910457,False,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-01,1.0367305,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-01-01,1.0562779,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-02-01,0.91132975,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.83026695,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-04-01,0.6623757,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-05-01,0.6519269,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-06-01,0.30260223,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-07-01,0.11475452,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.27053884,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-09-01,0.379499,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-10-01,-0.085468315,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-11-01,-0.41875112,False,0,0,0.0,0.0,0.0,0.0,0.0
2018-12-01,-0.69795394,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-01-01,-0.3891542,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-02-01,-0.44273373,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-03-01,0.05714457,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.380018,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.36774978,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.42217,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.6053141,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.4977776,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.532412,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.63372886,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.1581176,False,0,0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.45525703,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-01-01,-0.13673088,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-02-01,-0.2560268,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-03-01,-0.5928234,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-04-01,-0.8385294,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-05-01,-0.705168,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-06-01,-0.8090449,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-07-01,-0.9955009,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-08-01,-0.9836999,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-09-01,-1.0490135,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-10-01,-0.5765776,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-11-01,-0.2292761,False,0,0,0.0,0.0,0.0,0.0,0.0
2020-12-01,-0.21905953,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.25965437,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.38335043,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.23412664,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.063605875,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-05-01,-0.120917514,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.040251758,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-07-01,0.104149625,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-08-01,0.11197225,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.366566,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-10-01,0.2875518,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.561114,False,0,0,0.0,0.0,0.0,0.0,0.0
2021-12-01,0.49674317,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-01-01,0.1933138,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-02-01,0.081698574,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-03-01,0.24105883,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-04-01,0.4130378,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-05-01,0.5633776,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-06-01,0.6620826,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.71527976,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.7569031,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.7371487,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-10-01,1.535313,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-11-01,1.2982252,False,0,0,0.0,0.0,0.0,0.0,0.0
2022-12-01,1.2214977,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-01,1.23288,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-02-01,1.2850928,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-03-01,1.1092829,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-04-01,1.1342106,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-05-01,1.0766709,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.89774,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.9856562,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.94040525,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.73650664,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-10-01,-0.67187375,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-11-01,-1.1112342,False,0,0,0.0,0.0,0.0,0.0,0.0
2023-12-01,-1.2423981,True,648,1,0.04239809513092041,0.04239809513092041,0.04239809513092041,-1.2423981428146362,0.04239809513092041
2024-01-01,-1.2275751,True,648,2,0.06997311115264893,0.027575016021728516,0.03498655557632446,-1.2423981428146362,0.027575016021728516
2024-02-01,-1.3515188,True,648,3,0.22149181365966797,0.15151870250701904,0.07383060455322266,-1.3515187501907349,0.15151870250701904
2024-03-01,-1.1823068,False,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-01,-1.2077395,True,649,1,0.007739424705505371,0.007739424705505371,0.007739424705505371,-1.2077394723892212,0.007739424705505371
2024-05-01,-1.3190846,True,649,2,0.1268240213394165,0.11908459663391113,0.06341201066970825,-1.319084644317627,0.11908459663391113
2024-06-01,-1.3392569,True,649,3,0.2660808563232422,0.13925683498382568,0.08869361877441406,-1.3392568826675415,0.13925683498382568
2024-07-01,-1.5307913,True,649,4,0.596872091293335,0.3307912349700928,0.14921802282333374,-1.5307912826538086,0.3307912349700928
2024-08-01,-1.5726384,True,649,5,0.9695104360580444,0.3726383447647095,0.19390209019184113,-1.5726383924484253,0.3726383447647095
2024-09-01,-1.5552845,True,649,6,1.324794888496399,0.3552844524383545,0.22079914808273315,-1.5726383924484253,0.3552844524383545
2024-10-01,-1.1334531,False,0,0,0.0,0.0,0.0,0.0,0.0
2024-11-01,-0.77171963,False,0,0,0.0,0.0,0.0,0.0,0.0
2024-12-01,-0.28980282,False,0,0,0.0,0.0,0.0,0.0,0.0
